id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
18083427,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6226568864147,-34.7784082091545]}",0101000020E6100000DEE38938B34F4DC0D8A054E1A26341C0
18083428,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6220471757752,-34.7765965358317]}",0101000020E61000000A43EA3D9F4F4DC0C2CAE983676341C0
18083430,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.620638113908,-34.7732523389851]}",0101000020E610000066F1D811714F4DC08EBFC1EEF96241C0
18083431,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6197226902046,-34.7712283932014]}",0101000020E61000004982B712534F4DC0FE45AB9CB76241C0
18083435,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6163103045435,-34.7665134059716]}",0101000020E6100000DE198D41E34E4DC0F64B7D1C1D6241C0
18083436,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6156242035457,-34.7670541757494]}",0101000020E6100000656D1EC6CC4E4DC0478DCBD42E6241C0
18083437,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6147354753078,-34.7677545373654]}",0101000020E6100000AF11EDA6AF4E4DC086ABDAC7456241C0
18083438,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6137922748933,-34.768497805239]}",0101000020E61000001F9AC9BE904E4DC04B46D6225E6241C0
18083439,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6128401935194,-34.7692480501343]}",0101000020E61000008F6B268C714E4DC053EB58B8766241C0
18083440,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6118866924081,-34.7699993922351]}",0101000020E610000010609A4D524E4DC078CB0F578F6241C0
18083441,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6109043849841,-34.7707734106459]}",0101000020E6100000AD3E691D324E4DC0D8ACFFB3A86241C0
18083442,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6099831134355,-34.7714993144473]}",0101000020E6100000AEA839ED134E4DC00138527DC06241C0
18083446,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6068864992107,-34.7722145453385]}",0101000020E61000003D3FF174AE4D4DC0BBDC1CEDD76241C0
18083450,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6033525241116,-34.7702732870774]}",0101000020E61000005F82CFA73A4D4DC06C7DA850986241C0
18083451,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6024551371923,-34.77098317079]}",0101000020E610000024C6FB3F1D4D4DC09B279893AF6241C0
18083452,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6015981268178,-34.7716612147457]}",0101000020E61000003902DC2A014D4DC04E7670CBC56241C0
18083453,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.6007280360715,-34.7723495947441]}",0101000020E6100000D55B02A8E44C4DC09B40FD59DC6241C0
18083454,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5998144591541,-34.7730723597821]}",0101000020E61000000DDE5EB8C64C4DC04D5AFB08F46241C0
18083455,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5989947536053,-34.7737208426933]}",0101000020E6100000F39A2EDCAB4C4DC0F7CCD948096341C0
18083456,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5982467713282,-34.7743125701243]}",0101000020E61000006BE5A659934C4DC065C89EAC1C6341C0
18083483,Piquete Suspencion DT 132Kv,APSD1,S,AT Geografico,LAMATANZA                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5739572042674,-34.7658028279974]}",0101000020E6100000E5D0FE6D77494DC06FB7BAD3056241C0
